Date,Sample,Direction,Top.memory.card,Bottom.memory.card,Top.cam,Bottom.cam,Time.bottom,Time.end,Depth,Raw.hdd.number,Con.hdd.number,Latitude,Longitude,Comment,Habitat.image.exported,Site,Location,Status,Observer,Successful.count,Successful.length,Video.notes,Maxn.analyst,Maxn.complete.yyyymmdd,Maxn.checker,Length.analyst,Length.complete.date.yyyymmdd,Notes
10/3/2021,112,W,165,167,1231,1232,13:50:27,13:57:33,64.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,nice lump but no good fish. unknown labrid
10/3/2021,101,B,156,,1233,,13:59:19,14:06:43,65.1,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,101,E,163,121,1205,1207,13:59:19,14:06:43,65.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,101,N,140,147,1201,1202,13:59:19,14:06:43,65.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,101,S,172,122,1208,1209,13:59:19,14:06:43,65.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,101,W,165,167,1231,1232,13:59:19,14:06:43,65.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,12,B,156,,1233,,14:07:52,14:15:40,64.1,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,12,E,163,121,1205,1207,14:07:52,14:15:40,64.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,12,N,140,147,1201,1202,14:07:52,14:15:40,64.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,12,S,172,122,1208,1209,14:07:52,14:15:40,64.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,12,W,165,167,1231,1232,14:07:52,14:15:40,64.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,54,B,156,,1233,,14:19:06,14:26,61.4,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,54,E,163,121,1205,1207,14:19:06,14:26,61.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,54,N,140,147,1201,1202,14:19:06,14:26,61.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,54,S,172,122,1208,1209,14:19:06,14:26,61.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,54,W,165,167,1231,1232,14:19:06,14:26,61.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,94,B,156,,1233,,14:31:40,14:39:23,62.7,RAW3,CON1,,,Checked Cameras and Hula light,,,West Coast,,Claude,Y,,,Claude,20210325,,,,some difficult to see caesiopercas
10/3/2021,94,E,163,121,1205,1207,14:31:40,14:39:23,62.7,RAW3,CON1,,,Checked Cameras and Hula light,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,some difficult to see caesiopercas
10/3/2021,94,N,140,147,1201,1202,14:31:40,14:39:23,62.7,RAW3,CON1,,,Checked Cameras and Hula light,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,some difficult to see caesiopercas
10/3/2021,94,S,172,122,1208,1209,14:31:40,14:39:23,62.7,RAW3,CON1,,,Checked Cameras and Hula light,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,some difficult to see caesiopercas
10/3/2021,94,W,165,167,1231,1232,14:31:40,14:39:23,62.7,RAW3,CON1,,,Checked Cameras and Hula light,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,some difficult to see caesiopercas
10/3/2021,4,B,156,,1233,,14:41:33,14:49:06,63.5,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,4,E,163,121,1205,1207,14:41:33,14:49:06,63.5,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,4,N,140,147,1201,1202,14:41:33,14:49:06,63.5,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,4,S,172,122,1208,1209,14:41:33,14:49:06,63.5,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,4,W,165,167,1231,1232,14:41:33,14:49:06,63.5,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210325,,,,
10/3/2021,79,B,156,,1233,,14:50:01,14:58:18,63.5,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,79,E,163,121,1205,1207,14:50:01,14:58:18,63.5,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,79,N,140,147,1201,1202,14:50:01,14:58:18,63.5,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,79,S,172,122,1208,1209,14:50:01,14:58:18,63.5,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,79,W,165,167,1231,1232,14:50:01,14:58:18,63.5,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,103,B,156,,1233,,15:02:11,15:09:59,69.1,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,103,E,163,121,1205,1207,15:02:11,15:09:59,69.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,103,N,140,147,1201,1202,15:02:11,15:09:59,69.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,103,S,172,122,1208,1209,15:02:11,15:09:59,69.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,103,W,165,167,1231,1232,15:02:11,15:09:59,69.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,129,B,156,,1233,,15:11:59,15:19:52,71.8,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,129,E,163,121,1205,1207,15:11:59,15:19:52,71.8,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,129,N,140,147,1201,1202,15:11:59,15:19:52,71.8,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,129,S,172,122,1208,1209,15:11:59,15:19:52,71.8,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,129,W,165,167,1231,1232,15:11:59,15:19:52,71.8,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,45,B,156,,1233,,15:21:31,15:28:51,74.4,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,45,E,163,121,1205,1207,15:21:31,15:28:51,74.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,45,N,140,147,1201,1202,15:21:31,15:28:51,74.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,45,S,172,122,1208,1209,15:21:31,15:28:51,74.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,45,W,165,167,1231,1232,15:21:31,15:28:51,74.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,143,B,156,,1233,,15:31:04,15:38:28,63.3,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,143,E,163,121,1205,1207,15:31:04,15:38:28,63.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,143,N,140,147,1201,1202,15:31:04,15:38:28,63.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,143,S,172,122,1208,1209,15:31:04,15:38:28,63.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,143,W,165,167,1231,1232,15:31:04,15:38:28,63.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,113,B,156,,1233,,15:40:40,15:47:55,64.4,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210326,,,,"big rock in the back, no one home"
10/3/2021,113,E,163,121,1205,1207,15:40:40,15:47:55,64.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,"big rock in the back, no one home"
10/3/2021,113,N,140,147,1201,1202,15:40:40,15:47:55,64.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,"big rock in the back, no one home"
10/3/2021,113,S,172,122,1208,1209,15:40:40,15:47:55,64.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,"big rock in the back, no one home"
10/3/2021,113,W,165,167,1231,1232,15:40:40,15:47:55,64.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,"big rock in the back, no one home"
10/3/2021,122,B,156,,1233,,15:49:34,15:57,66.4,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,122,E,163,121,1205,1207,15:49:34,15:57,66.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,122,N,140,147,1201,1202,15:49:34,15:57,66.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,122,S,172,122,1208,1209,15:49:34,15:57,66.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
10/3/2021,122,W,165,167,1231,1232,15:49:34,15:57,66.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210326,,,,
11/3/2021,27,B,119,,1233,,07:35:29,07:43:10,54.2,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,"2 dhueys, one has baby carangids on it (carangoides sp10)"
11/3/2021,27,E,128,142,1205,1207,07:35:29,07:43:10,54.2,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,"2 dhueys, one has baby carangids on it (carangoides sp10)"
11/3/2021,27,N,132,148,1201,1202,07:35:29,07:43:10,54.2,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,"2 dhueys, one has baby carangids on it (carangoides sp10)"
11/3/2021,27,S,173,117,1208,1209,07:35:29,07:43:10,54.2,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,"2 dhueys, one has baby carangids on it (carangoides sp10)"
11/3/2021,27,W,171,129,1231,1232,07:35:29,07:43:10,54.2,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,"2 dhueys, one has baby carangids on it (carangoides sp10)"
11/3/2021,135,B,119,,1233,,07:49:47,07:57:13,64.6,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,135,E,128,142,1205,1207,07:49:47,07:57:13,64.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,135,N,132,148,1201,1202,07:49:47,07:57:13,64.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,135,S,173,117,1208,1209,07:49:47,07:57:13,64.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,135,W,171,129,1231,1232,07:49:47,07:57:13,64.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,74,B,119,,1233,,07:59:08,08:06:17,64.9,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,74,E,128,142,1205,1207,07:59:08,08:06:17,64.9,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,74,N,132,148,1201,1202,07:59:08,08:06:17,64.9,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,74,S,173,117,1208,1209,07:59:08,08:06:17,64.9,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,74,W,171,129,1231,1232,07:59:08,08:06:17,64.9,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,105,B,119,,1233,,08:10:00,08:18:14,79.3,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,105,E,128,142,1205,1207,08:10:00,08:18:14,79.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,105,N,132,148,1201,1202,08:10:00,08:18:14,79.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,105,S,173,117,1208,1209,08:10:00,08:18:14,79.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,105,W,171,129,1231,1232,08:10:00,08:18:14,79.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,63,B,119,,1233,,08:20:29,08:28:13,79.6,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,63,E,128,142,1205,1207,08:20:29,08:28:13,79.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,63,N,132,148,1201,1202,08:20:29,08:28:13,79.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,63,S,173,117,1208,1209,08:20:29,08:28:13,79.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,63,W,171,129,1231,1232,08:20:29,08:28:13,79.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,25,B,119,,1233,,08:32:18,08:40:15,75.4,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,25,E,128,142,1205,1207,08:32:18,08:40:15,75.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,25,N,132,148,1201,1202,08:32:18,08:40:15,75.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,25,S,173,117,1208,1209,08:32:18,08:40:15,75.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,25,W,171,129,1231,1232,08:32:18,08:40:15,75.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,59,B,119,,1233,,08:41:29,08:50:09,70,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,catshark!
11/3/2021,59,E,128,142,1205,1207,08:41:29,08:50:09,70,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,catshark!
11/3/2021,59,N,132,148,1201,1202,08:41:29,08:50:09,70,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,catshark!
11/3/2021,59,S,173,117,1208,1209,08:41:29,08:50:09,70,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,catshark!
11/3/2021,59,W,171,129,1231,1232,08:41:29,08:50:09,70,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,catshark!
11/3/2021,123,B,119,,1233,,08:55:37,09:03:30,60.4,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,123,E,128,142,1205,1207,08:55:37,09:03:30,60.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,123,N,132,148,1201,1202,08:55:37,09:03:30,60.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,123,S,173,117,1208,1209,08:55:37,09:03:30,60.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,123,W,171,129,1231,1232,08:55:37,09:03:30,60.4,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,119,B,119,,1233,,09:08:31,09:16:54,64.8,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,119,E,128,142,1205,1207,09:08:31,09:16:54,64.8,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,119,N,132,148,1201,1202,09:08:31,09:16:54,64.8,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,119,S,173,117,1208,1209,09:08:31,09:16:54,64.8,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,119,W,171,129,1231,1232,09:08:31,09:16:54,64.8,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,15,B,119,,1233,,09:18:54,09:26:40,70.3,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,squid after period ends
11/3/2021,15,E,128,142,1205,1207,09:18:54,09:26:40,70.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,squid after period ends
11/3/2021,15,N,132,148,1201,1202,09:18:54,09:26:40,70.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,squid after period ends
11/3/2021,15,S,173,117,1208,1209,09:18:54,09:26:40,70.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,squid after period ends
11/3/2021,15,W,171,129,1231,1232,09:18:54,09:26:40,70.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,squid after period ends
11/3/2021,85,B,119,,1233,,09:31:10,09:38:42,76.3,RAW3,CON1,,,Checked Cameras and Hula light,,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,85,E,128,142,1205,1207,09:31:10,09:38:42,76.3,RAW3,CON1,,,Checked Cameras and Hula light,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,85,N,132,148,1201,1202,09:31:10,09:38:42,76.3,RAW3,CON1,,,Checked Cameras and Hula light,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,85,S,173,117,1208,1209,09:31:10,09:38:42,76.3,RAW3,CON1,,,Checked Cameras and Hula light,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,85,W,171,129,1231,1232,09:31:10,09:38:42,76.3,RAW3,CON1,,,Checked Cameras and Hula light,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,81,B,119,,1233,,09:41:57,09:50:55,67.3,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,"some small birfurcatus, could call SUS but they are swimming with larger bifurcatus"
11/3/2021,81,E,128,142,1205,1207,09:41:57,09:50:55,67.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,"some small birfurcatus, could call SUS but they are swimming with larger bifurcatus"
11/3/2021,81,N,132,148,1201,1202,09:41:57,09:50:55,67.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,"some small birfurcatus, could call SUS but they are swimming with larger bifurcatus"
11/3/2021,81,S,173,117,1208,1209,09:41:57,09:50:55,67.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,"some small birfurcatus, could call SUS but they are swimming with larger bifurcatus"
11/3/2021,81,W,171,129,1231,1232,09:41:57,09:50:55,67.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,"some small birfurcatus, could call SUS but they are swimming with larger bifurcatus"
11/3/2021,29,B,119,,1233,,10:08:31,10:16:39,74,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,29,E,128,142,1205,1207,10:08:31,10:16:39,74,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,29,N,132,148,1201,1202,10:08:31,10:16:39,74,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,29,S,173,117,1208,1209,10:08:31,10:16:39,74,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,29,W,171,129,1231,1232,10:08:31,10:16:39,74,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,61,B,119,,1233,,10:18:51,10:27:03,80.9,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,nice sized snapper
11/3/2021,61,E,128,142,1205,1207,10:18:51,10:27:03,80.9,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,nice sized snapper
11/3/2021,61,N,132,148,1201,1202,10:18:51,10:27:03,80.9,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,nice sized snapper
11/3/2021,61,S,173,117,1208,1209,10:18:51,10:27:03,80.9,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,nice sized snapper
11/3/2021,61,W,171,129,1231,1232,10:18:51,10:27:03,80.9,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,nice sized snapper
11/3/2021,21,B,119,,1233,,10:31:29,10:39:38,62.5,RAW3,CON1,,,filmed 58 but should be 21,,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,21,E,128,142,1205,1207,10:31:29,10:39:38,62.5,RAW3,CON1,,,filmed 58 but should be 21,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,21,N,132,148,1201,1202,10:31:29,10:39:38,62.5,RAW3,CON1,,,filmed 58 but should be 21,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,21,S,173,117,1208,1209,10:31:29,10:39:38,62.5,RAW3,CON1,,,filmed 58 but should be 21,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,21,W,171,129,1231,1232,10:31:29,10:39:38,62.5,RAW3,CON1,,,filmed 58 but should be 21,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,58,B,119,,1233,,10:43:21,10:50:25,62.1,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,58,E,128,142,1205,1207,10:43:21,10:50:25,62.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,58,N,132,148,1201,1202,10:43:21,10:50:25,62.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,58,S,173,117,1208,1209,10:43:21,10:50:25,62.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,58,W,171,129,1231,1232,10:43:21,10:50:25,62.1,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210419,,,,
11/3/2021,87,B,119,,1233,,10:54:39,11:08:20,59.2,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,87,E,128,142,1205,1207,10:54:39,11:08:20,59.2,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,87,N,132,148,1201,1202,10:54:39,11:08:20,59.2,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,87,S,173,117,1208,1209,10:54:39,11:08:20,59.2,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,87,W,171,129,1231,1232,10:54:39,11:08:20,59.2,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,132,B,119,,1233,,11:07:21,11:14:48,54.3,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210420,,,,nice reef sand edge
11/3/2021,132,E,128,142,1205,1207,11:07:21,11:14:48,54.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,nice reef sand edge
11/3/2021,132,N,132,148,1201,1202,11:07:21,11:14:48,54.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,nice reef sand edge
11/3/2021,132,S,173,117,1208,1209,11:07:21,11:14:48,54.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,nice reef sand edge
11/3/2021,132,W,171,129,1231,1232,11:07:21,11:14:48,54.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,nice reef sand edge
11/3/2021,9,B,119,,1233,,11:17:35,11:25:18,51.7,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,9,E,128,142,1205,1207,11:17:35,11:25:18,51.7,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,9,N,132,148,1201,1202,11:17:35,11:25:18,51.7,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,9,S,173,117,1208,1209,11:17:35,11:25:18,51.7,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,9,W,171,129,1231,1232,11:17:35,11:25:18,51.7,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,111,B,119,,1233,,11:31:22,11:38:50,49.9,RAW3,CON1,,,Checked Cameras and Hula light,,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,111,E,128,142,1205,1207,11:31:22,11:38:50,49.9,RAW3,CON1,,,Checked Cameras and Hula light,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,111,N,132,148,1201,1202,11:31:22,11:38:50,49.9,RAW3,CON1,,,Checked Cameras and Hula light,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,111,S,173,117,1208,1209,11:31:22,11:38:50,49.9,RAW3,CON1,,,Checked Cameras and Hula light,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,111,W,171,129,1231,1232,11:31:22,11:38:50,49.9,RAW3,CON1,,,Checked Cameras and Hula light,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,142,B,119,,1233,,11:43:30,11:50:55,49.3,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,142,E,128,142,1205,1207,11:43:30,11:50:55,49.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,142,N,132,148,1201,1202,11:43:30,11:50:55,49.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,142,S,173,117,1208,1209,11:43:30,11:50:55,49.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
